,Lyrics,label,y,total_score,pos_neg
281,사랑 어려워나도 잘 몰라서 이별 거 나에겐 먼 얘기라 그래그래 아직 어른이 아니야 아니야 아직도 철없는 작고 좁은 세상이 너에게 아픔만 주고 떠나니까 아기 놓아 테니 아껴줄 사람 찾아가 위한 온 남자 매일 너만 바라고 없으면 안 되는 사람이 네겐 필요해난 어른이 아니야 아직도 철없는 작고 여린 마음에 이렇게 아픔만 주고 떠나니까 바보 만나는 날이 오면 아무렇지 않게 웃을 수 있을까 사랑을 알고도 보내고 필요해 미련한 모습 알고도 못 보고 없이 살 수 없는 나인데 이렇게 지나고 후회하는 나니까 떠나길 잘했어 너만의 한 남자이고 싶었는데 자기야 베이비 아프다,1,0,0.565,1
282,그립지 않죠 보고 싶은 마음도 없죠 사랑한 것도 잊혀 가네요 조용하게 알 수 없는 건 맘이 비가 오면 눈물이 나요 아주 오래전 떠나던 그날처럼 괜찮은데 사랑 따윈 저버렸는데 바보 눈물이 날까 아련해지는 빛바랜 추억 사무친 건지 미운 당신을 아직도 그리워하네 괜찮은데 사랑 따윈 저버렸는데 바보 눈물이 날까 다신 안 올 텐데 잊지 못한 싫은데 언제까지나 맘은 아플까,1,0,0.462,0
283,따스한 바람이 불어오는 날엔 포근한 미소로 반겨주던 그대란 사람 설레는 맘 이렇게 너에게 빠졌나 무심한 곁을 지켜주던 그대 느껴본 적 없는 설렘이 누군가를 짝사랑하는 마음인가 그냥 아쉬움만 남는 이렇게 좋아해 본 적이 없어요 눈만 뜨면 그대가 보고 싶어요 오늘은 그대 곁에서 머물러줘요 손 잡아 주세요 꼭 안아 주세요 데려다주던 그날 밤 문득 건넨 한마디에 괜스레 얼굴이 붉어지고 조심스럽게 그대에게 사랑스러운 그대 귓가에 속삭여줄게요 사실 그대와 있던 모든 순간은 내게는 소중하고 너무나 고마워서 아름다워요 조심스럽게 그대에게 사랑스러운 귓가에 고백해볼게요 이렇게 좋아해 본 적이 없어요 눈만 뜨면 그대가 보고 싶어요 오늘은 곁에서 머물러줘요 손 잡아 주세요 꼭 안아 부담스럽지 않게 다가가 볼게요 붐디 미워하지 말아요 매일 보며 웃어줘요 더는 바랄 없죠 좋아해 본 적이 없어요 눈만 뜨면 그대가 보고 싶어요 오늘은 곁에서 머물러줘요 손 잡아 꼭 안아,1,0,0.438,0
284,벌써 눈물이 아닌 알면서 눈물이 향한 마음이 제멋대로 너에게 보내는 아프다 나만 감정을 갖고 게니가 바라보지 않는 불편하겠지만 사랑해 사랑해 건 몰라도 원해다가가려 할수록 가까워만 질수록 도망치는 외롭게 하는 눈물이 멈추지 않아 않아요 멀어지면 안돼 안돼 안돼요 도망치지 말아 줘 돌아서지 말아 줘 나에게서 제발 서로 행복했던 좋았었던 시간이 스쳐서 죽도록 후회할 것만 같아서 너에게 할 말이 사랑해 건 몰라도 원해다가가려 할수록 가까워만 질수록 도망치는 외롭게 하는 멈추지 않아 않아요 멀어지면 안돼 안돼요 도망치지 말아 줘 돌아서지 나에게서 제발 돌아오고 싶을 돌아와도 돼 사랑하니까 사랑 안 해도 괜찮아널 볼 수 있다면 뭐든 사랑하면 할수록 깊어지면 질수록 멀어지는 두려워 멈추지 않아 않아요 멀어지면 안돼요 도망치지 돌아서지 나에게서 제발,1,0,0.643,1
285,알 수 없다 눈 뜨고 꿈꾸는 기분일까 괜히 가슴이 소란스러워지고 그리움도 경험해본다 짓던 웃음이 예뻤지만 맘은 항상 표정을 짓지 않아 상처 것들을 보여주면서 치유받길 거절하는 보며 할 못 되는구나 힘들다 지나면 없었던 잠실 미쳤다 생각했는데 사랑이었다 사랑이었다 보니 사랑한 거였다 나답지 않던 말과 행동이 멋대로 굴고 심장이 사랑이었다 나보다 소중한 있었다 언제쯤 이름 불러줄까 꺾는다고 향기가 될까 쓸쓸함에 대해 얘기하면서 안아주려는 손을 밀쳤어 체념할 자격도 없는 괴롭다 지나면 없었던 잠실 미쳤다 생각했는데 보니 사랑한 거였다 나답지 않던 말과 행동이 멋대로 굴고 심장이 나보다 소중한 있었다 이상은 특별함을 찾지 않아널 쫓느라 두고 간 원래의 찾아 한 사랑은 스스로 이별해야 되네 지나면 없었던 잠실 미치다 생각했는데 보니 사랑한 거였다 나답지 않던 말과 행동이 멋대로 굴고 심장이 나보다 소중한 있었다,1,0,0.5,1
286,생각에 꽤 즐겁고 생각에 외로워 이상한 일이야 누굴 좋아한단 건 아무 일도 없는 저녁 집 앞을 걷다 밤공기가 좋아서 뜬금없이 이렇게 보고 싶어 묘한 일이야 사랑은 좋아서 그립고 그리워서 외로워져 이게 일일까 맘이 맘이 아닌 어떡해 모든 모든 공간 주위엔 온통 너뿐인 같아 묘해 보고 싶어 신기하고 신기해서 보고 싶고 그러다 한순간 미친 불안하고 아무렇지도 않은데 햇살에 울컥 눈물이 같고 그러다가 전화 한 통에 낫고 묘한 일이야 사랑은 아파서 고맙고 고마워서 대견해져 이게 일일까 길이 길이 아닌 모르고 떠나온 여행처럼 낯설지만 한 번 가보고 싶어져 너와 이렇게 바라볼 뭐랄까 행복한 채로 두려워져 묘한 사랑은 좋아서 그립고 그리워서 외로워져이게 일일까 맘이 아닌 어떡해 모든 공간 주위엔 온통 너뿐인 같아 묘해 한 번 가보고 싶어져 너와,1,0,0.2,0
287,방 안을 한가득 채워놨었던 꿈들이 한 장씩 의미를 잃어가서 바래졌어 지난날을 빼곡하게 적어놓은 작은 종이들에 이제는 멍해지기도 내일들을 바라보는 일이 말처럼 쉽지 않아서 손댈 수도 없어 오늘처럼 하루를 참아도 되돌아오는 매일을 살고 바보 일을 반복하고 한편에 서서 혹시나 내일은 다를까 한 걸음도 갈 수가 없어 써놓은 이루려던 미래들이 아직은 시간에 머물러 멈춰있어 가끔씩은 어렸던 날이 그리워 그날 앞에 닿으면 웃을 수 있을까 시간들을 반복하는 일이 어느새 익숙해져서 지나가고 오늘처럼 하루를 참아도 되돌아오는 매일을 살고 바보 일을 반복하고 한편에 서서 혹시나 내일은 다를까 한 걸음도 갈 수가 없어 잠시라도 괜찮을 그려봐한 편의 영화 날을 오늘처럼 하루를 참아도 되돌아오는 매일을 살고 바보 일을 반복하고 한편에 서서 혹시나 내일은 다를까 걸음도 갈 수가,1,0,0.308,0
288,버틸 순 없다 고휑한 웃음으로 어깨에 기대어 눈을 감았지만 말할 수 슬픈 눈빛이 마음을 아프게 하는 나에게 말해봐 마음속으로 들어가 볼 수만 있다면 철없던 모습이 의미가 될 수 있는지 많은 날이 지나고 마음 지쳐 갈 마음속으로 쓰러져가는 기억이 찾아와 생각이 나겠지 커버린 미래의 꿈들 속으로 잊혀 가는 기억이 생각날까 마음속으로 들어가 볼 수만 있다면 철없던 모습이 의미가 될 수 있는지 많은 날이 지나고 마음 지쳐갈 쓰러져 가는 기억이 찾아와 생각이 나겠지 커버린 미래의 꿈들 속으로 잊혀 가는 생각날까 많은 날이 지나고,1,0,0.667,1
289,텅 빈 회색빛 거린 허전해쓸쓸한 기분에 유리창을 열어내민 두 손 위로 떨어진 빗방울 가득 고이는 그리움 맘에 흘러 왠지 보고픈 밤차 오르는 눈물 떠오르는 맘 속 비가 오면 내리는 기억에 번지는 아픔에 흠뻑 쏟아지는 보다 선명했던 시간에 멈춘 채 추억에 젖은 채 아름다웠던 그려 빗속에서 길었던 눈이 부셨던 계절도 사진첩 속에 얼룩져 색이 바래질까 점점 깊어가는 밤 잊지 못한 약속 따뜻했던 품도 안녕비가 오면 내리는 기억에 번지는 아픔에 흠뻑 쏟아지는 보다 선명했던 시간에 멈춘 채 추억에 젖은 아름다웠던 그려 빗속에서 흑백뿐인 세상 속한 줄기의 빛이 돼준 너비비가 되어 다가와 영혼을 환히 밝혀줘 우산 아래 나직했던 속삭임 가슴 한편에 퍼져 들려 오늘 하루 안부를 묻듯이 편안한 빗소리 아련히 물든 기억 너란 빗속에 우우우 비에 우드 리밍,1,0,0.385,0
290,서러운 맘을 못 이겨 잠 못 들던 어두운 밤을 견디고 절망과 상관없이 무심하게도 아침은 깨우네 상처는 생각보다 쓰리고 아픔은 생각보다 깊어가널 원망하던 수많은 밤이 내겐 지옥 같아내 곁에 있어줘 머물러줘네 손을 잡은 놓치지 말아 줘 이렇게 한걸음 멀어지면 한 걸음 가면 되잖아 하루에도 수천 번씩 모습을 되뇌고 생각했어내게 했던 모진 말들이 싸늘한 눈빛 차가운 표정들 예쁜 사람이었잖아넌 예쁜 사람이었잖아 제발 이러지 말아 줘 잘 알잖아내 곁에 있어줘 머물러줘네 손을 잡은 놓치지 말아 줘 이렇게 한걸음 멀어지면 한 걸음 가면 되잖아내겐 없어 자신이 없어 없는 하루 견딜 수가 없어 뭘 해야 할지 모르겠어 없는 그냥 안아줘 안아줘 아무 말 말고서 달려와줘외롭고 불안하기만 한 맘으로 이렇게 기다리고 있잖아난 사랑해 사랑해긴 침묵 속에서 소리 외칠게 어리석고 나약하기만 마음을,1,0,0.5,1
291,우리가 헤어진 진짜 이유 너는 알고 있을까 아마 지금의 너에겐 아무런 상관이 없겠지 이해할수록 멀어지던 좀처럼 화 내질 않았던 노력할수록 지루해졌던 너와 설렘뿐이야 바랬던 건 처음뿐이야 바라본 건 우리가 헤어진 진짜 이윤 없어 사랑하지 않았을 뿐 이윤 없어온 오날 사랑한 적 없을 뿐이오 오이 제야 모든 선명해 사랑한 진짜 이유 너는 아마 모를 알았다면 쉽게도 떠날 리 없겠지 새로운 사랑 꿈을 꾸던 영원한 사랑을 꿈꾸던 나바라 보는 달랐던 너와 설렘뿐이야 바랬던 건 처음뿐이야 바라본 우리가 헤어진 이윤 없어 사랑하지 않았을 뿐 쓰인 너와 사랑 다르게 남을 마지막 잊을 필욘 없어 어차피 남은 자리에 있을게 나쁜 꿈을 꿨어 돌아온 너에게 반한 멋대로 돌아온 받아주던 설렘뿐이야 바랬던 처음뿐이야 바라본 사랑하지 않았을 뿐 없어온 오날 사랑한 적 없을 뿐이오 오이 제야 모든 선명해,1,0,0.333,0
292,구름에 빛은 흐려지고 창가에 요란히 내리는 빗물 소리만큼 시린 기억들이 마음 붙잡고 있는데 갈수록 짙어져 간 그리움에 잠겨 시간을 거슬러 갈 순 없나요 그때처럼만 그대 안아주면 괜찮을 텐데 젖어든 빗길을 따라가함께 한 추억을 돌아봐흐려진 빗물에 떠오른 그대가 눈물 속에서 차올라와갈수록 짙어져 간 그리움에 잠겨 시간을 거슬러 갈 순 없나요 그때처럼만 그대 안아주면 괜찮을 텐데 흩어져 가나와 주던 시간도 모습도 그때처럼만 그대를 안아서 시간을 거슬러 갈 순 없나요 한 번이라도 마지막일지라도 괜찮을 텐데,1,0,0.6,1
293,우울하다 우울해 시간엔 우울하다 우울하다 우울해 지금이 시지 열한 시 번 우울해 우울 시계가 째깍째깍 라면 먹었지 살찌겠네 비가 온다 비가 끈적거리게 비가 와잠이 온다 잠이 그냥 세상만사 귀찮아 시간이 흐르면 가슴 찢어지던 이별도 시간이 흐르면 이불 걷어찰 어린 기억도 잊힌다 잊혀 그냥저냥 휙휙 지나가잊힌다 잊혀 그땐 그게 전분 알았는데 시간이 흐르면 이리 우울한 것도 힘들다 징징댔던 것도 한때란다 한때야 날카로운 감정의 기억이 무뎌진다 무뎌져 네모가 닳아져 원이 돼 무뎌져 가는 씁쓸하다 씁쓸해 한약을 달여 마신 씁쓸 별것도 아닌데 우울 우울 열매 먹은,1,0,0.462,0
294,도망가자 어디든 가야 할 것만 같아넌 금방이라도 울 같아괜찮아 가자 걱정은 내려놓고 대신 가볍게 짐을 챙기자 실컷 웃고 돌아오자 거기서는 아무 생각 말자 너랑 있을게 이렇게 손 내밀면 잡을 있을까 두려울 어디를 간다 해도 서로를 꼭 붙잡고 있으니 너라서 충분해 눈 맞춰줄래 얼굴 위에 빛이 스며들 때까지 가보자 나랑 도망가자 멀리 안 가도 괜찮을 너와 라면 맘이 편할 수 그게 어디든지 얘기해줘 너랑 있을게 이렇게 손 내밀면 잡을 있을까 두려울 어디를 간다 해도 서로를 꼭 붙잡고 있으니 가보는 달려도 볼까 어디로든 어떻게든 옆에 있을게 마음껏 울어도 돼 돌아오자 씩씩하게 지쳐도 돼 안아줄게 괜찮아 느려도 천천히 걸어도 나만은 너랑 갈 어디든 당연해 가자 손잡고 사랑해 눈 맞춰줄래 얼굴 위에 빛이 스며들 때까지 가보자 나랑 도망가자,1,0,0.615,1
295,이제부터 웃음기 사라질 가파른 길을 봐그래 오르기 전에 미소를 기억해 도자 오랫동안 못 볼지 몰라완만했던 우리가 지나온 길엔 달콤한 사랑의 향기 끈적이는 땀 거칠게 내쉬는 숨이 유일한 대화일지 몰라 한 걸음 한 걸음일 뿐 아득한 끝은 보지 마 평온했던 길처럼 계속 바라봐 줘 견디겠어 사랑해 길 가는 그대 굳이 고된 택한 그대여 가끔 바람이 불 때만 먼 풍경을 바라봐 올라온 만큼 아름다운 길 기억해 손 놓쳐도 절대 당황하고 헤매지 마요 오를 곳 없는 그곳은 넓지 않아서 결국엔 만나 오른다면 한 걸음 걸음일 뿐 아득한 끝은 보지 마 평온했던 길처럼 계속 바라봐 줘 견디겠어 사랑해 길 가는 그대여 굳이 고된 택한 그대여 가끔 바람이 불 때만 먼 풍경을 올라온 만큼 아름다운 기억해 손 놓쳐도 절대 당황하고 헤매지 마요 오를 곳 없는 그곳은 넓지 않아서 결국엔 만나크게 소리 쳐 사랑해요 끝까지,1,0,0.4,0
296,말하지 그랬어그럴 리 없다 고 애써 웃는 말 못 하는 이리 안쓰러운지 생각도 못 했어 미안한 마음에 참아왔던 고마울 뿐이야 너와 헤어지던 많이 울기만 했던 모습이 지워지지 않던 추억이 많이 아프게 했던 우리의 그날 밤뒤에서 안으면 들려오던 짧은 한숨이나의 귓가에 남아 아직은 견딜 만한데 몰랐으니 맘도 그런지 낮은 목소릴 흘려듣던 그날이 아쉬울 뿐이야 너와 헤어지던 많이 울기만 했던 모습이 지워지지 않던 추억이 아프게 우리의 그날 밤뒤에서 안으면 터질 같던 너밖에 없던 이렇게 돼버릴지 빨리 식어버릴지그래 잘한 떠나가는 건너를 위한 너와 헤어지던 울기만 모습이 지워지지 않던 추억이 아프게 우리의 그날 밤뒤에서 안으면 들려오던 짧은 한숨이 아직은 견딜 만한데,1,0,0.4,0
297,누굴 바라보고 있을까 생각을 할까 옆모습을 한참 지켜보곤 아마 모르겠지 뒷모습이 아쉬워 돌아설 때면 도 벌려 등을 안고 싶었어가지 마 잡고 싶어 두목 이유를 알고 있습니다 눈이 너만 찾는지 바라보며 아파하는지 가슴이 미치게 뛰는지 모르겠어 너와 눈을 마주칠 때면 애써 외면하려 차마 입이하지 못한 사랑한단 말 눈이 말할까 두목 이유를 알고 있습니다 눈이 너만 찾는지 바라보며 아파하는지 가슴이 미치게 뛰는지 아니에요 당신을 놓아주고 싶어 눈을 뜬 채 꾸는 꿈처럼 가까워도 먼 것만 같아내 곁에 있어줘 말 되면 떠날까 겁이 나날 맞아많은 것을 원하지 않아니 맘속에 있다면 볼 수 있다면 된 아니에요 돈을 보내고 싶어요 당신을 놓아주고 싶어,1,0,0.526,1
298,별 있고 그곳이 오랜 밤이었어 사랑해란 말이 머뭇거리어도 거짓은 없었어 화나 있고 조용했던 그곳이 오랜 밤이었어 어둠 속에서도 잠 이루지 못해흐느껴오는 목소리 그대 곁이면 곁에서만 있어도 행복했단 사실까지 나쁘게 추억 말아요 오랜 밤 사랑했어요 어쩔 수 없었다는 건 말도 안 될 거라 생각하겠지만 밉게 기억하지는 말아 줄래요 아직도 잘 모르겠어 당신의 흔적이 지울 수 없이 소중해 잘 자요 안녕 말 끝으로 흐른 시간은 같았어우린 서로에게 깊어져 있었고 그게 두려워 가만있고 나도 그러했던 순간은 함께한 시간을 아무런 의미도 없듯이 추억만 하겠죠 그대 곁이면 곁에서만 있어도 보고 싶고 행복했어 그건 진심이었소오랜 밤 사랑했어요 어쩔 수 없었다는 건 말도 안 될 거라 생각하겠지만 밉게 기억하지는 말아 줄래요 아직도 잘 모르겠어 당신의 흔적이 지울 없이 소중해 하늘이 뿌옇고 맘을 다잡아야 하죠 마지막 목소리마지막 안녕 밉게 기억하지는 말아 줄래요 아직도 모르겠어 당신의 흔적이 지울 없이 소중해,1,0,0.294,0
299,취했는지도 몰라 실수인지도 몰라 아침이면 까마득히 생각이 안 불안해할지도 몰라 꼭 오늘 밤엔 해야 할 말이 약한 모습 미안해도 술 김에 하는 말이라 생각지는 말 언제나 앞에 서면 준비했었던 말도 말해놓고 돌아서 후회하는지 고백할게 처음부터 사랑해왔다고 이렇게 사랑해어설픈 말이 촌스럽고 못 미더워도 그냥 하는 말이 아냐 두 번 없을 아침이 밝아 오면 한 번 품에 안고 사랑한다 말할게 웃기만 하는 거니 농담처럼 들리니 아무 말도 하지 않고 어린애 보듯 바라보기만 하니 언제나 앞에 서면 준비했었던 말도 말해놓고 돌아서 후회하는지 고백할게 처음부터 사랑해왔다고 이렇게 사랑해어설픈 촌스럽고 못 미더워도 아무에게 늘 얘기 사람은 아냐 너만큼이나 나도 어색해 똑바로 쳐다볼 수 없어 자꾸만 아까부터 했던 말 미안해하지만 오늘 모도 말할 이렇게 사랑해어설픈 말이촌스럽고 못 미더워도 그냥 아냐 두 번 없을 아침이 밝아오면 한 품에 안고 사랑한다 말할게 사랑해이렇게 사랑해,1,0,0.417,0
300,버티고 버티다 창문을 열어도 보고 지난 사랑이 초라하게 느껴져도 지우고 지워도 아무리 애를 써 봐도 그대를 기다리죠 늘 맘에 항상 함께해주던 지친 손을 잡아주던 이제는 사랑을 하나요 숨이 멎을 아픈 사람 다신 없을 거 같은데 이제는 하루를 사나요 그댈 만났던 그곳 이렇게 아직도 그댈 기다리죠 오래전 기억들 맘을 두드려 멍하니 하늘만 바라보죠 늘 나보다 사랑해 주던 알던 그댄 어디에 이제는 사랑을 하나요 숨이 멎을 아픈 사람 다신 없을 같은데 하루를 사나요 그댈 만났던 그곳 이렇게 아직도 기다리죠 모든 것에 그대가 남아있죠 방안의 가득한 그대의 온기까지 괜찮은 가봐요 없이 그대는 당장이라도 달려가 껴안고 싶은데 아직은 끝이라 말할 수 없어요 소중한 시간들 사라질 때까지 바라보고 싶어,1,0,0.545,1
301,사랑하게 만들게 해주세요 어둠 속에 내린 빛 그림자 외로워한 시간들 속의 조심스레 내민 눈앞의 손잡지 못하고 망설여 왔지만 이미 떨린 맘이 겁이 비밀스레 손을 내민 밤낮을 키스 매일 세계를 넘나들어 나비였고 유혹에 이끌려 어느새 달콤한 향기 가득히 푹 빠져 버린 모습 어떤지 멀리 멀리 하늘 높이 하얀 별이 되어 날아 가나를 키스 태어나 처음 마주 본 따스한 눈빛 깊이 담아 줘 너란 우주 안에서 눈을 감을 멀리 데려 사랑하게 만듭니다 당신에게 키스 당신을 만지게 만들게 만들게 만들려고 당신을 원한다 당신을 원한다 원한다 사랑해요,1,0,0.529,1
302,그만두자 못되게 말을 던져도 딴청만 피우잖았다 소용없잖았다 괜찮다고 모른 척 웃음 지어도 알고 있잖아 사랑하지 않는 미안해 용서 헤더는 후회는 없어좋았던 아팠던 사랑했던 그날이 없어다 잊어주라 지워주라 아무 없던 것처럼 서로 몰랐던 것처럼 우연히라도 마주친다면 처음 만난 사람처럼 지나치자 돌아서자 서로 없던 일처럼 잊어주라네 말이 맞아변했단 말이 맞아 아무 예고 없는 갑작스러운 이별에 미안해 미안해 원래 놈이야 원망해 미워해우는 뒤로 남긴 채 돌아선다다 잊어주라 지워주라 아무 없던 것처럼 서로 몰랐던 우연히라도 마주친다면 처음 만난 사람처럼 지나치자 돌아서자 일처럼 잊어주라 잘 해준 거 없는 놈 뭐가 이리 울어 끝까지 못됐지 꼭 지워주라 준 모든 아픔도 한 모진 말들도 우연히라도 마주친다면 처음 만난 사람처럼 지나치자 돌아서자 일처럼,1,0,0.692,1
303,꼭 어제였던 같아바래지 않는 그날 유난히 눈이 맑았던 같던 위로해주네 작은 어깨를 감싸주고 싶었는데 작은 어깨에 기대 쉴 줄은 할 수 약속은 초라한 진심은 것뿐이야 그대와 늙어가고 싶어요 흰머리조차도 그댄 멋질 테니까 세월 앞에 놓인 모든 희미하게 흐려지고 기억도 무뎌질 곁에 그대의 빈자리 있음을 잊어버리지만 그러지만 않게 이렇게 기다려달란 말 못 입술 깨무는 아무 말도 못 할 것도 알고 있단 가만히 웃어주는 네게 할 수 고백은 서글픈 진심은 것뿐인데 그대와 걸어가고 싶어요 끝이 없는 길을 두 손을 맞잡고 세월 앞에 놓인 모든 희미하게 흐려지고 기억도 무뎌질 곁에 그대의 빈자리 있음을 잊어버리지만 그러지만 않게나를 줬지만 아깝지 않았다 말하지 못한 가슴 아파 그대와 늙어가고 싶어요 삶을 써도 우리에겐 짧을 테니,1,0,0.308,0
304,그댈 보기 위해 먼 길을 건너왔네요 힘든 길인 알면서도 걸었죠마는 당신을 위해 비행합니다 눈 감아도 보이지 않던 맘에 다가와 당신을 사랑하기 소년 곁으로 다가와 요나는 필요하기 꿈에서도 그리운 당신을 사랑한다는 것을 기억하십시오다신 볼 수 없다 해도 사랑하기 사랑하기 소년을 사랑해요 사랑해요 너와 한 기억들이 바람에 날려지친 맘에 내려앉아 웃게 해안가 속을 헤매던 전하지 못한 맘이 네게 다가가 소년 곁으로 다가와 요나는 필요하기 꿈에서도 그리운 차가운 맘을 움직였던 가슴을 울게 했던 사람이 단걸요 잊으려고 해도 지워내려 해도 사랑은 그대죠나는 위해 비행합니다 곁으로 요나는 필요하기 꿈에서도 그리운 사랑한다는 것을 기억하십시오다신 볼 수 없다 소년을 사랑해요,1,0,0.533,1
305,우리를 닮았던 너와 했던 그날의 영화 보고 좋아하던 마지막 장면이 첨 본 것처럼 새롭게 보여 나에게 말 하려 했던 건지 이제는 알 같은데 결말인지도 아는데 돌려보는 건네가 하는 말인 같아서 생각하면 그리워지고 아파서 그냥 좋아하는 영화를 보고 좋아했던 장면이 하고 싶은 말이었다면 돌아와 줘 잘할 수 언제나 나에게 좋은 사람이라 항상 말해줬는데 미련 없이 보내주고 싶은데 그게 잘 안돼 너와의 기억이 선명해서 생각하면 그리워지고 아파서 그냥 좋아하는 영화를 보고 좋아했던 장면이 하고 싶은 말이었다면 돌아와 줘 잘할 수 그리워질 때면 떠올라 멈춰있는데 생각하면 그리워지고 미칠 같아서 그냥 좋아하는 영화를 좋아했던 하고 싶은 말이었다면 돌아와 줘 잘할 수,1,0,0.625,1
306,미리 말할게 사과는 안 아무 말 없이 후회 안 해다 관심 없잖아 친구야 뭐 야오 무엇을 해야 할지 알고 있습니다 피곤해 그만 오늘은 놔 줘도 반복하긴 싫어 나빠 아마 미워하나 사랑이 잘 안돼 떠올려 봐도 피부를 비비고 안아봐도 입술을 맞춰도 생각대로 되지 않아웃긴 같아 되돌려보려고 서로 모른 척해도 우리가 사랑 하겠어 번째 미안하단 말이 너에게는 지겨운 건지 마지막 거란 예감이 들어오 무엇을 해야 할지 알고 있습니다 이건 오늘 하루 종일 그린 저녁은 분명 아니야 보면 안에 보여서 싫어 사랑이 잘 안돼 떠올려 봐도 피부를 비비고 안아봐도 입술을 맞춰도 생각대로 되지 않아웃긴 같아 되돌려보려고 계속 모른 척해도 우리가 사랑 하겠어 어디야 어디야 집이야 택시야 집에 가니 미안해 뭐 그냥 들어가 지갑 거기 두고 왔어온 있잖아 아니야 말해 사랑하지 않는 같아 사랑이 잘 안돼 떠올려 봐도 피부를 비비고 안아봐도 입술을 맞춰도 생각대로 되지 않아웃긴 되돌려보려고 서로 모른 척해도 우리가 사랑 하겠어,1,0,0.273,0
307,아무 말도 아무것도 없고 원하고 원해도 외롭고 꽃이 피고 진 자리 끝을 몰랐었던 맘이 깨질 것만 같던 음에 든 꽃에 물을 주듯싫은 표정조차 없는 결국엔 부서진 음대 잊었니 말없이 잊었니 사랑한단 말로 가둬둔 채로 잊었니 잊지 못하나 바보처럼 기다려 오늘도 어쩌다 이렇게 됐지 예뻤잖아 둘이 매일 설레었지 음에 든 꽃에 물을 주듯싫은 표정조차 없는 결국엔 부서진 우리다 말없이 사랑한단 말로 가둬둔 채로 잊지 못하나 바보처럼 기다린 바보처럼 빈자릴 붙잡는 끝났다고 말해줘 이기적인 침묵에 나만 미련한 미워 아무 말도 아무것도 없고 원하고 원해도 지쳐가,1,0,0.562,1
308,아련해진 어제 하루가 떠오르는 그대 빛에 가까이 다가오죠 돌아올 수 없는 소중했던 시간처럼 머물러 외로움이 길었던 날들 살며시 그대 숨결 불어오죠 걸음 다가온 그대란 운명에 애써 감춰두며 꺼내지 못한 마늘 곁에 줘요 그댄 따스한 어제의 꿈처럼 내린 사랑이죠허전함이 가득했던 길 그대와 함께라서 행복해요 한 걸음 다가온 그대란 운명에 애써 감춰두며 꺼내지 못한 마늘 곁에 있어줘요 그댄 따스한 어제의 꿈처럼 내린 사랑이죠 숨길 수 없는 맘을 가득 채워준 사랑을 그대 드릴게요 한 걸음 다가온 그대란 운명에 하나뿐인 사랑 그댈 사랑해요 눈을 감아도 보이는 늘 곁에 줘요 그댄 꿈같은 어제와 오늘 전부죠지울 수 없는 그대이죠,1,0,0.562,1
309,읽기 쉬운 마음이 야당 신도 쓱 훑고 가셔요 달랠 길 없는 외로운 마음 있지 머물다 가셔요 음 긴 여운을 남겨줘요 사랑을 사랑을 해줘요할 수 있다면 그럴 수만 있다면 새하얀 빛으로 그댈 비춰 줄게요 그러다 밤이 찾아오면 둘만의 비밀을 새겨요 추억할 밤 위에 갈피를 꽂고선 남몰래 펼쳐보아요 자라나는 마음을 못 본 채 꺾어 버릴 순 없네 미련 남길 바엔 그리워 아픈 나아 서둘러 안겨본 품은 따스할 테니 그러다 밤이 찾아오면 둘만의 비밀을 새겨요 추억할 밤 위에 갈피를 꽂고선 남몰래 펼쳐보아요 그날이 온대도 서둘러 뒤돌지 말아요 마주 보던 그대로 뒷걸음치면서 서로의 안녕을 보아요 피고 지는 마음을 알아요 돌아온 계절 도난 한동안 새 활짝 피었다 질래 한번 영원히 그럼에도 사랑은 꿈을 꾸고 그럼에도 꾸던 꿈을 미루진 않을,1,0,0.357,0
310,반복일 뿐이야 반복일 뿐이야 말해도 모르니 다신 안 보기로 했잖니 한번 눈물일 뿐인데 약속한 있잖아 헤어진 맞잖아 이제야 익숙해졌는데 가슴 아프게 하니 반복일 뿐이야 미련일 헤어지고 만나고다 만나도 모든 돌아와도 사랑했대도 그뿐이야 거짓말하던 싫어 우는 모습 힘이 들어아픈 모습 볼 수가 없어 맘도 이해해 줄래 미련일 헤어지고 만나고다 순간일 만나도 모든 돌아와도 사랑했대도 그뿐이야 돌아 볼 수 없어흔들릴 나란 아니까 아픔일 미련일 사랑하고 이별하고 시작일 눈물 흘려도 잊을 수가 없어도 죽을 아파도,1,0,0.467,0
311,매일 아침에 눈을 뜨면서 오늘의 쌓인 똑같겠지란 마음 반한 박자 늦어 놓친 차가 아쉽지만 발걸음은 터벅터벅 오늘 살아야지 있었고 저런 있었고 누굴 만났다 일러줄 곳이 하나도 없다 없다 생각이 드는 요즘 우리가 부둥켜 살았죠 무심한 시간에 잊었나 봐요 우리가 사랑했다면 우리가 사랑했다면 사랑이었다면 생각날 텐데 그렇죠참 그렇죠 매일 아침에 눈을 뜨면서 어제는 잠을 푹 잤다고 생각한 언젠지 나도 싫어요 하찮고 작은 무기력해 보이는 생각나네요 있었고 저런 누굴 만났다 일러줄 곳이 하나도 없다 생각이 드는 요즘 부둥켜 살았죠 무심한 시간에 잊었나 봐요 사랑했다면 사랑이었다면 생각날 텐데 그렇죠 사랑이었다면,1,0,0.4,0
